gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1630577,Julian,Champagnie,J. Champagnie,julian-champagnie,F,,,15:31,0,2,0.0,0,2,0.0,2,2,1.0,0,2,2,1,1,0,1,0,2,9.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1631110,Jeremy,Sochan,J. Sochan,jeremy-sochan,F,,,27:50,4,9,0.444,2,5,0.4,1,1,1.0,1,4,5,4,0,0,1,2,11,16.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1641705,Victor,Wembanyama,V. Wembanyama,victor-wembanyama,C,,,24:37,6,13,0.462,2,5,0.4,10,11,0.909,0,10,10,3,1,5,3,3,24,17.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,G,,,35:05,9,19,0.474,4,9,0.444,0,0,0.0,0,2,2,3,3,0,0,2,22,12.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1630200,Tre,Jones,T. Jones,tre-jones,G,,,34:25,7,8,0.875,2,2,1.0,2,2,1.0,0,2,2,4,2,0,2,1,18,11.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1631230,Dominick,Barlow,D. Barlow,dominick-barlow,,,,22:09,3,5,0.6,0,0,0.0,0,0,0.0,2,4,6,2,1,1,1,3,6,-17.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1626224,Cedi,Osman,C. Osman,cedi-osman,,,,20:55,4,7,0.571,1,4,0.25,0,0,0.0,2,4,6,1,1,0,0,1,9,-19.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1629640,Keldon,Johnson,K. Johnson,keldon-johnson,,,,32:58,6,16,0.375,3,6,0.5,3,4,0.75,3,1,4,2,1,0,0,3,18,-12.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1631103,Malaki,Branham,M. Branham,malaki-branham,,,,15:00,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,2,0,0,1,2,2,-20.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1631104,Blake,Wesley,B. Wesley,blake-wesley,,,,11:30,1,2,0.5,0,1,0.0,1,2,0.5,0,2,2,0,0,0,2,1,3,-7.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1629603,Mamadi,Diakite,M. Diakite,mamadi-diakite,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1628984,Devonte',Graham,D. Graham,devonte-graham,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,1630572,Sandro,Mamukelashvili,S. Mamukelashvili,sandro-mamukelashvili,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300497,2024-01-07
0022300497,1610612759,San Antonio,Spurs,SAS,spurs,203926,Doug,McDermott,D. McDermott,doug-mcdermott,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300497,2024-01-07
0022300497,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630171,Isaac,Okoro,I. Okoro,isaac-okoro,F,,,27:02,1,2,0.5,1,2,0.5,0,0,0.0,4,1,5,1,0,0,2,0,3,-17.0,0022300497,2024-01-07
